Solar,Pressure,Temp,Humidity,npk_val,ph,soil_moist,lastFeeding,lastWatering
0.0,None,None,None,None,None,None,50,72
0.0,None,None,None,None,None,None,51,73
0.0,None,None,None,None,None,None,52,74
0.0,None,None,None,None,None,None,53,75
0.0,None,None,None,None,None,None,54,76
0.0,None,None,None,None,None,None,55,77
0.0,None,None,None,None,None,None,56,78
0.0,None,None,None,None,None,None,57,79
0.0,None,None,None,None,None,None,58,80
0.0,None,None,None,None,None,None,59,81
0.0,None,None,None,None,None,None,60,82
0.0,None,None,None,None,None,None,61,83
0.0,None,None,None,None,None,None,62,84
0.0,None,None,None,None,None,None,63,85
0.0,None,None,None,None,None,None,64,86
0.0,None,None,None,None,None,None,65,87
0.0,None,None,None,None,None,None,66,88
0.0,None,None,None,None,None,None,67,89
0.0,None,None,None,None,None,None,68,90
0.0,None,None,None,None,None,None,69,91
0.0,None,None,None,None,None,None,70,92
0.0,None,None,None,None,None,None,71,93
0.0,None,None,None,None,None,None,72,94
0.0,None,None,None,None,None,None,73,95
0.0,None,None,None,None,None,None,74,96
0.0,None,None,None,None,None,None,41,11
0.0,None,None,None,None,None,None,42,12
0.0,None,None,None,None,None,None,43,13
0.0,None,None,None,None,None,None,44,14
0.0,None,None,None,None,None,None,45,15
0.0,None,None,None,None,None,None,46,16
0.0,None,None,None,None,None,None,47,17
0.0,None,None,None,None,None,None,48,18
0.0,None,None,None,None,None,None,49,19
7.422222222222222,58.0246913580247,11.010000000000048,44.9438202247191,1.499999999999998,5.075,20.63382155847359,45,10
34.71111111111111,58.0246913580247,12.57000000000005,38.20224719101123,1.499999999999998,5.075,38.43053370786515,41,1
51.577777777777776,58.0246913580247,15.230000000000018,38.20224719101123,1.499999999999998,5.075,45.630702247191,37,-8
55.733333333333334,58.0246913580247,16.230000000000018,34.831460674157306,11.999999999999996,5.6,37.51553370786517,33,-17
60.86666666666667,58.0246913580247,18.230000000000018,32.58426966292135,11.999999999999996,5.6,37.01553370786517,29,-26
68.84444444444443,56.79012345679012,20.230000000000018,32.58426966292135,29.999999999999996,6.5,39.8863202247191,25,-35
71.95555555555555,55.55555555555556,21.230000000000018,24.719101123595504,29.999999999999996,6.5,39.63632022471909,21,-44
69.4888888888889,54.32098765432099,22.230000000000018,22.47191011235955,29.999999999999996,6.5,32.644747191011234,17,-53
61.62222222222222,53.086419753086425,22.230000000000018,24.719101123595504,42.0,7.1,32.644747191011234,18,-62
45.955555555555556,51.85185185185185,23.230000000000018,25.842696629213485,42.0,7.1,29.0239606741573,19,-71
31.866666666666667,50.617283950617285,23.230000000000018,22.47191011235955,42.0,7.1,26.776769662921346,20,-80
15.088888888888889,50.617283950617285,21.670000000000016,24.719101123595504,42.0,7.1,27.166769662921347,21,-89
2.155555555555556,50.617283950617285,19.230000000000018,35.95505617977528,29.999999999999996,6.5,19.911601123595503,17,-98
0.0,None,None,None,None,None,None,18,-97
0.0,None,None,None,None,None,None,19,-96
0.0,None,None,None,None,None,None,20,-95
2.8444444444444446,53.086419753086425,14.890000000000043,58.42696629213483,42.0,7.1,18.749410112359538,21,-94
2.555555555555556,53.086419753086425,13.860000000000014,62.92134831460674,29.999999999999996,6.5,21.2541011235955,17,-93
1.577777777777778,18.51851851851852,13.836000000000013,74.15730337078652,42.0,7.1,32.49605617977528,18,-92
1.511111111111111,54.32098765432099,12.450000000000045,73.03370786516854,42.0,7.1,42.95491573033707,19,-91
1.511111111111111,54.32098765432099,12.400000000000034,73.03370786516854,42.0,7.1,46.338202247191,20,-90
1.288888888888889,17.28395061728395,13.01700000000011,69.66292134831461,42.0,7.1,50.6783342696629,21,-89
0.0,None,None,None,None,None,None,22,-88
0.0,None,None,None,None,None,None,23,-87
14.244444444444445,55.55555555555556,12.340000000000032,73.03370786516854,29.999999999999996,6.5,71.07230337078651,19,-86
52.37777777777778,55.55555555555556,11.78000000000003,73.03370786516854,42.0,7.1,70.08870786516853,20,-85
80.15555555555555,55.55555555555556,12.340000000000032,73.03370786516854,42.0,7.1,69.94870786516853,21,-84
94.06666666666666,55.55555555555556,12.230000000000018,68.53932584269663,29.999999999999996,6.5,66.60542134831461,17,-83
100.0,55.55555555555556,11.79000000000002,73.03370786516854,42.0,7.1,66.7154213483146,18,-82
100.0,55.55555555555556,12.230000000000018,68.53932584269663,42.0,7.1,76.7177808988764,19,-81
100.0,55.55555555555556,12.230000000000018,57.30337078651685,42.0,7.1,69.97620786516853,20,-80
100.0,55.55555555555556,11.78000000000003,73.03370786516854,42.0,7.1,70.08870786516853,21,-79
93.5111111111111,55.55555555555556,11.680000000000007,68.53932584269663,29.999999999999996,6.5,70.11370786516854,17,-78
84.6888888888889,55.55555555555556,11.230000000000018,67.41573033707866,42.0,7.1,65.73182584269662,18,-77
68.8,55.55555555555556,10.78000000000003,79.7752808988764,42.0,7.1,70.33870786516854,19,-76
51.288888888888884,55.55555555555556,9.78000000000003,78.65168539325843,42.0,7.1,66.09432584269662,20,-75
31.733333333333334,55.55555555555556,9.78000000000003,85.39325842696628,42.0,7.1,54.85837078651684,21,-74
9.955555555555556,55.55555555555556,9.340000000000032,92.13483146067416,29.999999999999996,6.5,70.69870786516853,17,-73
2.977777777777778,55.55555555555556,8.79000000000002,85.39325842696628,42.0,7.1,66.34182584269662,18,-72
1.577777777777778,56.79012345679012,8.79000000000002,92.13483146067416,42.0,7.1,65.21823033707864,19,-71
0.0,None,None,None,None,None,None,20,-70
0.0,None,None,None,None,None,None,21,-69
0.0,None,None,None,None,None,None,22,-68
0.0,None,None,None,None,None,None,23,-67
0.0,None,None,None,None,None,None,24,-66
0.0,None,None,None,None,None,None,25,-65
0.0,None,None,None,None,None,None,26,-64
0.0,None,None,None,None,None,None,27,-63
46.955555555555556,71.60493827160494,23.79000000000002,51.68539325842697,11.999999999999996,5.6,49.1086797752809,36,11
14.777777777777779,71.60493827160494,22.720000000000027,55.0561797752809,11.999999999999996,5.6,27.741738381332183,32,12
3.977777777777778,72.8395061728395,21.260000000000048,65.1685393258427,11.999999999999996,5.6,17.96431239251788,28,13
0.0,None,None,None,None,None,None,41,11
0.0,None,None,None,None,None,None,42,12
0.0,None,None,None,None,None,None,43,13
0.0,None,None,None,None,None,None,44,14
0.0,None,None,None,None,None,None,45,15
0.0,None,None,None,None,None,None,46,16
0.0,None,None,None,None,None,None,47,17
0.0,None,None,None,None,None,None,48,18
0.0,None,None,None,None,None,None,49,19
0.0,None,None,None,None,None,None,50,20
0.0,None,None,None,None,None,None,51,21
10.933333333333334,64.19753086419753,10.660000000000025,48.31460674157304,1.499999999999998,5.075,8.362441324948268,47,18
31.88888888888889,64.19753086419753,10.670000000000016,48.31460674157304,1.499999999999998,5.075,34.823267119447934,43,15
46.266666666666666,64.19753086419753,11.230000000000018,52.80898876404494,1.499999999999998,5.075,30.243356266913924,39,16
55.288888888888884,64.19753086419753,11.670000000000016,48.31460674157304,11.999999999999996,5.6,27.07833464898061,35,13
53.511111111111106,64.19753086419753,12.660000000000025,44.9438202247191,11.999999999999996,5.6,35.17559843721729,31,4
48.355555555555554,62.96296296296296,13.220000000000027,44.9438202247191,11.999999999999996,5.6,49.503988764044934,27,-5
39.711111111111116,61.72839506172839,14.220000000000027,41.57303370786517,29.999999999999996,6.5,44.75960674157303,23,-14
20.599999999999998,61.72839506172839,13.670000000000016,41.57303370786517,29.999999999999996,6.5,44.89710674157303,19,-23
0.0,None,None,None,None,None,None,20,-22
0.0,None,None,None,None,None,None,21,-21
0.0,None,None,None,None,None,None,22,-20
0.0,None,None,None,None,None,None,23,-19
0.0,None,None,None,None,None,None,24,-18
0.0,None,None,None,None,None,None,25,-17
0.0,None,None,None,None,None,None,26,-16
0.0,None,None,None,None,None,None,27,-15
0.0,None,None,None,None,None,None,28,-14
0.0,None,None,None,None,None,None,29,-13
0.0,None,None,None,None,None,None,30,-12
0.0,None,None,None,None,None,None,31,-11
0.0,None,None,None,None,None,None,32,-10
0.0,None,None,None,None,None,None,33,-9
0.0,None,None,None,None,None,None,34,-8
0.0,None,None,None,None,None,None,35,-7
0.42222222222222217,60.49382716049383,7.78000000000003,78.65168539325843,11.999999999999996,5.6,60.97634831460673,31,-6
12.866666666666667,60.49382716049383,8.330000000000041,78.65168539325843,11.999999999999996,5.6,90.05233146067415,27,-5
21.288888888888888,61.72839506172839,9.78000000000003,61.79775280898876,29.999999999999996,6.5,89.68983146067416,23,-4
28.62222222222222,61.72839506172839,10.340000000000032,61.79775280898876,29.999999999999996,6.5,82.80825842696629,19,-3
27.666666666666668,61.72839506172839,11.910000000000025,52.80898876404494,42.0,7.1,75.67418539325843,20,-2
23.266666666666666,60.49382716049383,11.330000000000041,48.31460674157304,42.0,7.1,75.81918539325842,21,-5
13.733333333333334,60.49382716049383,12.330000000000041,48.31460674157304,29.999999999999996,6.5,75.56918539325842,17,-8
1.2222222222222223,59.25925925925925,11.78000000000003,52.80898876404494,42.0,7.1,75.70668539325843,18,-7
0.0,None,None,None,None,None,None,19,-6
0.0,None,None,None,None,None,None,20,-5
0.0,None,None,None,None,None,None,21,-4
0.0,None,None,None,None,None,None,22,-3
0.0,None,None,None,None,None,None,23,-2
0.0,None,None,None,None,None,None,24,-1
0.0,None,None,None,None,None,None,25,0
0.0,None,None,None,None,None,None,26,1
0.0,None,None,None,None,None,None,27,2
0.0,None,None,None,None,None,None,28,3
0.0,None,None,None,None,None,None,29,4
0.0,None,None,None,None,None,None,30,5
0.0,None,None,None,None,None,None,31,6
0.0,None,None,None,None,None,None,32,7
0.0,None,None,None,None,None,None,33,8
0.0,None,None,None,None,None,None,34,9
9.444444444444445,61.72839506172839,6.330000000000041,92.13483146067416,11.999999999999996,5.6,72.16404250723927,30,10
31.866666666666667,64.19753086419753,6.890000000000043,92.13483146067416,29.999999999999996,6.5,98.27749999999999,26,11
46.511111111111106,65.4320987654321,7.340000000000032,92.13483146067416,29.999999999999996,6.5,60.72305321493143,22,12
50.11111111111111,66.66666666666666,8.340000000000032,85.39325842696628,29.999999999999996,6.5,61.321655481283614,18,13
46.53333333333333,66.66666666666666,9.260000000000048,73.03370786516854,42.0,7.1,65.64754439975114,19,14
40.62222222222222,66.66666666666666,12.0,73.03370786516854,42.0,7.1,68.62983597043502,20,15
31.444444444444446,33.33333333333333,8.660000000000025,97.75280898876404,42.0,7.1,54.835049194476035,21,16
15.355555555555556,33.33333333333333,8.660000000000025,97.75280898876404,29.999999999999996,6.5,67.2127852592576,17,17
0.0,None,None,None,None,None,None,18,18
0.0,None,None,None,None,None,None,19,19
0.0,None,None,None,None,None,None,20,20
0.0,None,None,None,None,None,None,21,21
0.0,None,None,None,None,None,None,22,22
0.0,None,None,None,None,None,None,23,23
0.0,None,None,None,None,None,None,24,24
0.0,None,None,None,None,None,None,25,25
0.0,None,None,None,None,None,None,26,26
0.0,None,None,None,None,None,None,27,27
0.0,None,None,None,None,None,None,28,28
0.0,None,None,None,None,None,None,29,29
0.0,None,None,None,None,None,None,30,30
0.0,None,None,None,None,None,None,31,31
0.0,None,None,None,None,None,None,32,32
0.0,None,None,None,None,None,None,33,33
8.488888888888889,75.30864197530865,3.7800000000000296,100.0,11.999999999999996,5.6,20.130183076726986,29,34
30.11111111111111,74.07407407407408,5.78000000000003,100.0,29.999999999999996,6.5,22.32540095224392,25,35
46.400000000000006,75.30864197530865,8.230000000000018,78.65168539325843,29.999999999999996,6.5,37.16371138414785,21,36
57.111111111111114,75.30864197530865,9.410000000000025,67.41573033707866,29.999999999999996,6.5,25.82050917710902,17,37
60.68888888888889,75.30864197530865,11.230000000000018,57.30337078651685,42.0,7.1,41.97441220430549,18,38
0.0,None,None,None,None,None,None,41,11
0.0,None,None,None,None,None,None,42,12
0.0,None,None,None,None,None,None,43,13
0.0,None,None,None,None,None,None,44,14
0.0,None,None,None,None,None,None,45,15
0.0,None,None,None,None,None,None,46,16
0.0,None,None,None,None,None,None,47,17
0.0,None,None,None,None,None,None,48,18
0.0,None,None,None,None,None,None,49,19
1.9555555555555555,80.24691358024691,1.240000000000009,84.26966292134831,1.499999999999998,5.075,54.13824390314671,45,20
26.8,80.24691358024691,3.6899999999999977,66.29213483146067,1.499999999999998,5.075,77.72918539325843,41,21
58.333333333333336,80.24691358024691,7.689999999999998,47.19101123595505,1.499999999999998,5.075,18.478556952595554,37,18
86.77777777777777,80.24691358024691,12.79000000000002,33.70786516853933,11.999999999999996,5.6,52.74774034164206,33,9
100.0,80.24691358024691,16.83000000000004,29.213483146067414,11.999999999999996,5.6,61.308228138539434,29,0
100.0,79.01234567901234,17.78000000000003,23.595505617977526,29.999999999999996,6.5,79.8246629213483,25,-9
100.0,79.01234567901234,20.340000000000032,19.101123595505616,29.999999999999996,6.5,79.1846629213483,21,-18
100.0,77.77777777777779,20.78000000000003,17.97752808988764,29.999999999999996,6.5,61.097134831460664,17,-27
90.8,76.5432098765432,21.340000000000032,24.719101123595504,42.0,7.1,41.85601123595505,18,-36
72.93333333333332,75.30864197530865,21.370000000000005,22.47191011235955,42.0,7.1,28.365365168539324,19,-45
54.53333333333333,75.30864197530865,21.890000000000043,19.101123595505616,42.0,7.1,23.740983146067403,20,-54
32.28888888888889,75.30864197530865,20.890000000000043,24.719101123595504,42.0,7.1,18.373005617977515,21,-63
8.155555555555557,75.30864197530865,19.360000000000014,23.595505617977526,29.999999999999996,6.5,14.261123595505614,17,-72
0.0,None,None,None,None,None,None,18,-71
0.0,None,None,None,None,None,None,19,-70
0.0,None,None,None,None,None,None,20,-69
0.0,None,None,None,None,None,None,21,-68
0.0,None,None,None,None,None,None,22,-67
0.0,None,None,None,None,None,None,23,-66
0.0,None,None,None,None,None,None,24,-65
0.0,None,None,None,None,None,None,25,-64
0.0,None,None,None,None,None,None,26,-63
0.0,None,None,None,None,None,None,27,-62
0.0,None,None,None,None,None,None,28,-61
1.1333333333333333,75.30864197530865,6.720000000000027,30.337078651685395,29.999999999999996,6.5,55.623370786516844,24,-70
20.84444444444444,75.30864197530865,9.379999999999995,28.08988764044944,29.999999999999996,6.5,41.47522471910113,20,-79
43.06666666666666,76.5432098765432,13.129999999999995,28.08988764044944,42.0,7.1,33.79615168539326,21,-88
65.02222222222223,75.30864197530865,15.140000000000043,25.842696629213485,29.999999999999996,6.5,36.664438202247176,17,-97
79.22222222222223,75.30864197530865,17.140000000000043,19.101123595505616,42.0,7.1,29.422865168539314,18,-106
80.22222222222221,75.30864197530865,19.689999999999998,19.101123595505616,42.0,7.1,25.414578651685392,19,-115
81.53333333333333,74.07407407407408,21.24000000000001,15.730337078651685,42.0,7.1,25.027078651685393,20,-124
82.04444444444444,72.8395061728395,23.24000000000001,16.853932584269664,42.0,7.1,22.279887640449438,21,-133
77.60000000000001,71.60493827160494,23.79000000000002,20.224719101123593,29.999999999999996,6.5,22.142387640449435,17,-142
68.31111111111112,71.60493827160494,24.450000000000045,24.719101123595504,42.0,7.1,19.730196629213474,18,-151
49.6,70.37037037037037,24.0,22.47191011235955,42.0,7.1,13.101123595505618,19,-160
24.155555555555555,70.37037037037037,22.670000000000016,26.96629213483146,42.0,7.1,13.433623595505612,20,-169
3.022222222222222,71.60493827160494,21.220000000000027,38.20224719101123,42.0,7.1,10.425337078651678,21,-178
0.0,None,None,None,None,None,None,22,-177
0.0,None,None,None,None,None,None,23,-176
0.0,None,None,None,None,None,None,24,-175
0.0,None,None,None,None,None,None,25,-174
0.0,None,None,None,None,None,None,26,-173
0.0,None,None,None,None,None,None,27,-172
0.0,None,None,None,None,None,None,28,-171
0.0,None,None,None,None,None,None,29,-170
0.0,None,None,None,None,None,None,30,-169
0.0,None,None,None,None,None,None,31,-168
0.0,None,None,None,None,None,None,32,-167
1.1111111111111112,71.60493827160494,4.1299999999999955,85.39325842696628,11.999999999999996,5.6,84.36075842696629,28,-166
22.53333333333333,72.8395061728395,6.240000000000009,78.65168539325843,29.999999999999996,6.5,83.83325842696628,24,-165
48.31111111111111,71.60493827160494,9.79000000000002,67.41573033707866,29.999999999999996,6.5,76.20418539325843,20,-164
75.06666666666668,71.60493827160494,14.340000000000032,44.9438202247191,42.0,7.1,81.80825842696629,21,-173
91.37777777777778,71.60493827160494,17.340000000000032,34.831460674157306,29.999999999999996,6.5,74.31668539325842,17,-182
99.06666666666666,71.60493827160494,20.450000000000045,39.325842696629216,42.0,7.1,80.28075842696629,18,-191
99.26666666666667,70.37037037037037,22.0,42.69662921348314,42.0,7.1,79.89325842696628,19,-200
95.55555555555556,70.37037037037037,22.55000000000001,47.19101123595505,42.0,7.1,73.01418539325843,20,-203
85.6888888888889,69.1358024691358,22.629999999999995,50.56179775280899,42.0,7.1,61.75823033707866,21,-202
72.77777777777777,69.1358024691358,22.420000000000016,50.56179775280899,29.999999999999996,6.5,39.33882022471909,17,-201
55.91111111111111,69.1358024691358,22.220000000000027,55.0561797752809,42.0,7.1,29.2764606741573,18,-200
33.577777777777776,69.1358024691358,21.210000000000036,50.56179775280899,42.0,7.1,34.02334269662921,19,-199
7.333333333333333,69.1358024691358,19.090000000000032,53.93258426966292,42.0,7.1,37.92412921348314,20,-198
0.0,None,None,None,None,None,None,21,-197
0.0,None,None,None,None,None,None,22,-196
0.0,None,None,None,None,None,None,23,-195
0.0,None,None,None,None,None,None,24,-194
0.0,None,None,None,None,None,None,25,-193
0.0,None,None,None,None,None,None,26,-192
0.0,None,None,None,None,None,None,27,-191
0.0,None,None,None,None,None,None,28,-190
0.0,None,None,None,None,None,None,29,-189
0.0,None,None,None,None,None,None,30,-188
0.0,None,None,None,None,None,None,31,-187
1.911111111111111,67.90123456790124,4.1299999999999955,85.39325842696628,11.999999999999996,5.6,77.61918539325843,27,-186
22.844444444444445,67.90123456790124,7.240000000000009,73.03370786516854,29.999999999999996,6.5,76.84168539325843,23,-185
46.55555555555556,67.90123456790124,10.890000000000043,67.41573033707866,29.999999999999996,6.5,82.67075842696627,19,-184
65.46666666666667,66.66666666666666,14.340000000000032,49.43820224719101,42.0,7.1,75.06668539325842,20,-187
78.64444444444445,66.66666666666666,18.340000000000032,42.69662921348314,42.0,7.1,80.80825842696629,21,-196
82.91111111111111,65.4320987654321,20.450000000000045,42.69662921348314,29.999999999999996,6.5,80.28075842696629,17,-205
80.22222222222221,64.19753086419753,22.0,47.19101123595505,42.0,7.1,79.89325842696628,18,-208
69.5111111111111,64.19753086419753,22.660000000000025,50.56179775280899,42.0,7.1,67.36870786516853,19,-207
58.62222222222222,64.19753086419753,22.720000000000027,50.56179775280899,42.0,7.1,61.73573033707864,20,-206
46.666666666666664,62.96296296296296,23.360000000000014,49.43820224719101,42.0,7.1,43.59820224719101,21,-209
27.844444444444445,62.96296296296296,20.900000000000034,62.92134831460674,29.999999999999996,6.5,37.47162921348314,17,-208
8.333333333333332,64.19753086419753,20.350000000000023,62.92134831460674,42.0,7.1,37.609129213483136,18,-207
0.0,None,None,None,None,None,None,19,-206
0.0,None,None,None,None,None,None,20,-205
0.0,None,None,None,None,None,None,21,-204
0.0,None,None,None,None,None,None,22,-203
0.0,None,None,None,None,None,None,23,-202
0.0,None,None,None,None,None,None,24,-201
0.0,None,None,None,None,None,None,25,-200
0.0,None,None,None,None,None,None,26,-199
0.0,None,None,None,None,None,None,27,-198
0.0,None,None,None,None,None,None,28,-197
0.0,None,None,None,None,None,None,29,-196
0.0,None,None,None,None,None,None,30,-195
0.0,None,None,None,None,None,None,31,-194
10.822222222222223,60.49382716049383,11.450000000000045,100.0,11.999999999999996,5.6,89.27233146067415,27,-193
27.066666666666666,59.25925925925925,12.450000000000045,92.13483146067416,29.999999999999996,6.5,89.02233146067415,23,-192
42.11111111111111,60.49382716049383,14.550000000000011,85.39325842696628,29.999999999999996,6.5,88.49733146067416,19,-191
50.06666666666667,60.49382716049383,15.660000000000025,85.39325842696628,42.0,7.1,88.21983146067416,20,-190
55.111111111111114,60.49382716049383,16.210000000000036,92.13483146067416,42.0,7.1,88.08233146067414,21,-189
59.46666666666667,60.49382716049383,13.0,85.39325842696628,29.999999999999996,6.5,88.88483146067416,17,-188
60.86666666666667,60.49382716049383,14.0,79.7752808988764,42.0,7.1,96.5,18,-187
53.08888888888889,60.49382716049383,12.890000000000043,79.7752808988764,42.0,7.1,88.91233146067415,19,-186
45.93333333333333,60.49382716049383,12.370000000000005,85.39325842696628,42.0,7.1,82.3007584269663,20,-185
31.466666666666665,60.49382716049383,11.330000000000041,92.13483146067416,42.0,7.1,82.56075842696629,21,-184
10.666666666666668,60.49382716049383,11.0,92.13483146067416,29.999999999999996,6.5,89.38483146067416,17,-183
0.0,None,None,None,None,None,None,18,-182
0.0,None,None,None,None,None,None,19,-181
0.0,None,None,None,None,None,None,20,-180
0.0,None,None,None,None,None,None,21,-179
0.0,None,None,None,None,None,None,22,-178
0.0,None,None,None,None,None,None,23,-177
0.0,None,None,None,None,None,None,24,-176
0.0,None,None,None,None,None,None,25,-175
0.0,None,None,None,None,None,None,26,-174
0.0,None,None,None,None,None,None,27,-173
0.0,None,None,None,None,None,None,28,-172
0.0,None,None,None,None,None,None,29,-171
0.0,None,None,None,None,None,None,30,-170
10.644444444444444,65.4320987654321,6.310000000000002,85.39325842696628,29.999999999999996,6.5,90.55733146067416,26,-169
25.666666666666664,66.66666666666666,6.340000000000032,85.39325842696628,29.999999999999996,6.5,90.54983146067416,22,-168
39.17777777777778,66.66666666666666,5.860000000000014,92.13483146067416,29.999999999999996,6.5,90.66983146067416,18,-167
49.37777777777777,67.90123456790124,6.890000000000043,92.13483146067416,42.0,7.1,90.41233146067414,19,-166
50.46666666666667,67.90123456790124,5.900000000000034,92.13483146067416,42.0,7.1,90.65983146067416,20,-165
50.77777777777778,69.1358024691358,6.910000000000025,85.39325842696628,42.0,7.1,90.40733146067416,21,-164
46.55555555555556,69.1358024691358,6.890000000000043,85.39325842696628,29.999999999999996,6.5,83.67075842696627,17,-163
36.888888888888886,69.1358024691358,6.890000000000043,78.65168539325843,42.0,7.1,83.67075842696627,18,-162
24.11111111111111,69.1358024691358,6.830000000000041,66.29213483146067,42.0,7.1,90.42733146067415,19,-161
12.755555555555556,69.1358024691358,7.230000000000018,67.41573033707866,42.0,7.1,90.32733146067416,20,-160
3.0444444444444443,69.1358024691358,7.82000000000005,67.41573033707866,42.0,7.1,90.17983146067414,21,-159
0.0,None,None,None,None,None,None,22,-158
0.0,None,None,None,None,None,None,23,-157
0.0,None,None,None,None,None,None,24,-156
0.0,None,None,None,None,None,None,25,-155
0.0,None,None,None,None,None,None,26,-154
0.0,None,None,None,None,None,None,27,-153
0.0,None,None,None,None,None,None,28,-152
0.0,None,None,None,None,None,None,29,-151
0.0,None,None,None,None,None,None,30,-150
0.0,None,None,None,None,None,None,31,-149
0.0,None,None,None,None,None,None,32,-148
0.0,None,None,None,None,None,None,33,-147
0.0,None,None,None,None,None,None,34,-146
9.377777777777778,71.60493827160494,2.900000000000034,92.13483146067416,11.999999999999996,5.6,99.27499999999999,30,-145
28.57777777777778,71.60493827160494,5.340000000000032,78.65168539325843,29.999999999999996,6.5,98.66499999999999,26,-144
43.37777777777777,72.8395061728395,6.340000000000032,78.65168539325843,29.999999999999996,6.5,90.54983146067416,22,-143
51.77777777777778,72.8395061728395,6.890000000000043,78.65168539325843,29.999999999999996,6.5,98.27749999999999,18,-142
55.42222222222222,72.8395061728395,8.0,71.91011235955057,42.0,7.1,98.0,19,-141
56.222222222222214,74.07407407407408,7.220000000000027,67.41573033707866,42.0,7.1,90.32983146067414,20,-140
55.97777777777778,72.8395061728395,8.230000000000018,57.30337078651685,42.0,7.1,90.07733146067416,21,-139
47.77777777777778,72.8395061728395,9.82000000000005,57.30337078651685,29.999999999999996,6.5,76.1966853932584,17,-138
37.86666666666667,74.07407407407408,9.890000000000043,51.68539325842697,42.0,7.1,76.17918539325842,18,-137
26.6,74.07407407407408,9.910000000000025,43.82022471910113,42.0,7.1,76.17418539325843,19,-146
10.644444444444444,74.07407407407408,9.340000000000032,76.40449438202246,42.0,7.1,69.57511235955054,20,-145
0.0,None,None,None,None,None,None,21,-144
0.0,None,None,None,None,None,None,22,-143
0.0,None,None,None,None,None,None,23,-142
0.0,None,None,None,None,None,None,24,-141
0.0,None,None,None,None,None,None,25,-140
0.0,None,None,None,None,None,None,26,-139
0.0,None,None,None,None,None,None,27,-138
0.0,None,None,None,None,None,None,28,-137
0.0,None,None,None,None,None,None,29,-136
0.0,None,None,None,None,None,None,30,-135
0.0,None,None,None,None,None,None,31,-134
0.0,None,None,None,None,None,None,32,-133
0.0,None,None,None,None,None,None,33,-132
8.533333333333333,74.07407407407408,1.240000000000009,84.26966292134831,11.999999999999996,5.6,83.95966292134831,29,-131
18.022222222222222,74.07407407407408,3.7900000000000205,78.65168539325843,29.999999999999996,6.5,83.32216292134831,25,-130
24.066666666666666,74.07407407407408,6.890000000000043,71.91011235955057,29.999999999999996,6.5,90.41233146067414,21,-129
28.799999999999997,74.07407407407408,7.550000000000011,78.65168539325843,29.999999999999996,6.5,90.24733146067416,17,-128
30.777777777777775,74.07407407407408,10.450000000000045,51.68539325842697,42.0,7.1,89.52233146067415,18,-127
30.511111111111113,72.8395061728395,12.370000000000005,40.44943820224719,42.0,7.1,89.04233146067416,19,-136
28.51111111111111,71.60493827160494,11.890000000000043,52.80898876404494,42.0,7.1,81.2971629213483,20,-135
23.11111111111111,71.60493827160494,12.890000000000043,40.44943820224719,42.0,7.1,75.42918539325842,21,-144
16.62222222222222,70.37037037037037,13.910000000000025,37.07865168539326,29.999999999999996,6.5,68.43261235955055,17,-153
9.088888888888889,70.37037037037037,13.450000000000045,40.44943820224719,42.0,7.1,75.28918539325842,18,-162
0.0,None,None,None,None,None,None,19,-161
0.0,None,None,None,None,None,None,20,-160
0.0,None,None,None,None,None,None,21,-159
0.0,None,None,None,None,None,None,22,-158
0.0,None,None,None,None,None,None,23,-157
0.0,None,None,None,None,None,None,24,-156
0.0,None,None,None,None,None,None,25,-155
0.0,None,None,None,None,None,None,26,-154
0.0,None,None,None,None,None,None,27,-153
0.0,None,None,None,None,None,None,28,-152
0.0,None,None,None,None,None,None,29,-151
0.0,None,None,None,None,None,None,30,-150
0.0,None,None,None,None,None,None,31,-149
0.0,None,None,None,None,None,None,32,-148
2.3555555555555556,62.96296296296296,3.240000000000009,85.39325842696628,11.999999999999996,5.6,84.5832584269663,28,-147
8.755555555555555,62.96296296296296,7.03000000000003,48.31460674157304,29.999999999999996,6.5,83.63575842696628,24,-150
15.088888888888889,61.72839506172839,12.240000000000009,37.07865168539326,29.999999999999996,6.5,89.07483146067415,20,-159
20.42222222222222,60.49382716049383,13.680000000000007,38.20224719101123,42.0,7.1,88.71483146067416,21,-168
26.266666666666666,60.49382716049383,15.240000000000009,31.46067415730337,29.999999999999996,6.5,88.32483146067416,17,-177
28.31111111111111,59.25925925925925,17.79000000000002,29.213483146067414,42.0,7.1,87.68733146067416,18,-186
29.822222222222223,58.0246913580247,18.230000000000018,32.58426966292135,42.0,7.1,80.8357584269663,19,-195
29.088888888888885,56.79012345679012,18.980000000000018,29.213483146067414,42.0,7.1,43.56960674157303,20,-204
28.97777777777778,55.55555555555556,19.74000000000001,32.58426966292135,42.0,7.1,32.14365168539326,21,-213
29.933333333333334,55.55555555555556,18.980000000000018,32.58426966292135,29.999999999999996,6.5,33.45724719101123,17,-222
21.688888888888886,54.32098765432099,19.230000000000018,32.58426966292135,42.0,7.1,26.653174157303365,18,-231
6.311111111111112,54.32098765432099,17.28000000000003,38.20224719101123,42.0,7.1,24.893483146067407,19,-240
0.0,None,None,None,None,None,None,20,-239
0.0,None,None,None,None,None,None,21,-238
0.0,None,None,None,None,None,None,22,-237
0.0,None,None,None,None,None,None,23,-236
0.0,None,None,None,None,None,None,24,-235
0.0,None,None,None,None,None,None,25,-234
0.0,None,None,None,None,None,None,26,-233
